Store,Dept,Date,Weekly_Sales,Predicted_Weekly_Sales
14,18,2012-10-26,28427.26,19423.319901247163
14,19,2012-07-13,1566.85,1591.0605726737954
14,19,2012-07-20,2090.4,1687.4564666097758
14,19,2012-07-27,1555.2,2134.7762099500865
14,19,2012-08-03,1909.07,1716.561914658657
14,19,2012-08-10,1860.58,1999.0991049101083
14,19,2012-08-17,1719.39,1928.2417679359885
14,19,2012-08-24,1848.77,1913.034344390412
14,19,2012-08-31,1715.73,1937.2665283027627
14,19,2012-09-07,1725.47,1937.5945510771166
14,19,2012-09-14,1423.54,1854.8603810760176
14,19,2012-09-21,1676.76,1646.2347325203527
14,19,2012-09-28,1995.8,1856.842739707882
14,19,2012-10-05,1744.44,2085.808609815683
14,19,2012-10-12,1813.87,1912.464533017487
14,19,2012-10-19,2342.98,2007.915576983334
14,19,2012-10-26,2465.33,2434.177123842585
14,20,2012-07-13,10649.38,12228.480464742817
14,20,2012-07-20,9736.2,10858.659062788913
14,20,2012-07-27,10379.57,10289.62620700769
14,20,2012-08-03,9694.31,11117.450558009421
14,20,2012-08-10,10237.44,10277.58268253131
14,20,2012-08-17,11058.34,10445.47713185365
14,20,2012-08-24,12112.84,11264.115256318093
14,20,2012-08-31,9528.66,11611.206185500972
14,20,2012-09-07,11085.52,10701.877564201153
14,20,2012-09-14,8013.7,10937.154934812823
14,20,2012-09-21,7981.24,8913.101629745875
14,20,2012-09-28,6676.86,8711.302435069005
14,20,2012-10-05,8537.45,7974.382730108135
14,20,2012-10-12,7250.75,8590.587777724973
14,20,2012-10-19,7856.69,7913.288673959584
14,20,2012-10-26,7361.76,8064.206742685201
14,21,2012-07-13,7738.8,7630.157583631821
14,21,2012-07-20,6624.0,7681.968905214458
14,21,2012-07-27,6213.19,7087.1882723076415
14,21,2012-08-03,6855.65,6955.724124565253
14,21,2012-08-10,7001.1,6830.85561801208
14,21,2012-08-17,7350.88,7290.19489347079
14,21,2012-08-24,7397.13,7930.112764628509
14,21,2012-08-31,7741.48,7273.6137165332575
14,21,2012-09-07,7380.78,7853.804688568089
14,21,2012-09-14,6429.09,7273.6137165332575
14,21,2012-09-21,6119.1,6591.922189249148
14,21,2012-09-28,5717.29,6874.276059847237
14,21,2012-10-05,6270.24,6454.703404434961
14,21,2012-10-12,6536.3,6825.713695205278
14,21,2012-10-19,6395.79,6981.787695675082
14,21,2012-10-26,6759.95,7211.609690242937
14,22,2012-07-13,13625.68,16238.153512660636
14,22,2012-07-20,13892.65,14754.706825027124
14,22,2012-07-27,12639.38,15053.987205897702
14,22,2012-08-03,17954.49,14846.525862056576
14,22,2012-08-10,15858.7,17750.468090815622
14,22,2012-08-17,18342.26,16784.842518808666
14,22,2012-08-24,17076.68,17881.38827780805
14,22,2012-08-31,16870.19,17009.67249351648
14,22,2012-09-07,19732.43,18297.956644952446
14,22,2012-09-14,13522.88,19282.297633036927
14,22,2012-09-21,14245.63,15340.42586804576
14,22,2012-09-28,11231.73,14932.206357292554
14,22,2012-10-05,15531.59,13697.154391293205
14,22,2012-10-12,16296.02,15286.540793115611
14,22,2012-10-19,12428.87,16407.86861025015
14,22,2012-10-26,12669.03,14185.856452138749
14,23,2012-07-13,31095.62,36063.11448075882
14,23,2012-07-20,29690.84,32958.347899873595
14,23,2012-07-27,25502.71,30764.35001990236
14,23,2012-08-03,25923.19,28987.937934823403
14,23,2012-08-10,27062.15,28305.601382651625
14,23,2012-08-17,27579.44,27863.54719715806
14,23,2012-08-24,25415.3,27425.619072750706
14,23,2012-08-31,28278.51,27124.868031034483
14,23,2012-09-07,35545.71,34983.142347663175
14,23,2012-09-14,25954.48,31951.298643188584
14,23,2012-09-21,25423.21,28653.93212949354
14,23,2012-09-28,24258.55,27546.615865084423
14,23,2012-10-05,29474.36,28822.991718997037
14,23,2012-10-12,34925.38,29071.215717619732
14,23,2012-10-19,32408.75,33483.30632944385
14,23,2012-10-26,30154.93,35561.08853734095
14,24,2012-07-13,5589.52,7047.4724105458245
14,24,2012-07-20,5786.81,5863.479411231115
14,24,2012-07-27,4336.35,6066.577606907127
14,24,2012-08-03,6921.44,5461.453697451702
14,24,2012-08-10,6394.95,7091.777746540042
14,24,2012-08-17,8438.13,7148.39313025036
14,24,2012-08-24,8517.34,9230.665110685655
14,24,2012-08-31,10910.32,10775.017074590009
14,24,2012-09-07,17490.59,16753.942674250364
14,24,2012-09-14,7785.54,14888.32447704469
14,24,2012-09-21,7610.03,8677.373781492808
14,24,2012-09-28,6096.88,8196.70051032149
14,24,2012-10-05,7854.62,8297.481666236228
14,24,2012-10-12,11964.47,7565.557026674357
14,24,2012-10-19,9074.39,10868.058960198723
14,24,2012-10-26,8759.7,9437.877878469633
14,25,2012-07-13,9748.29,12905.098352328734
14,25,2012-07-20,10142.09,10614.270237218838
14,25,2012-07-27,8911.68,10453.705352698902
14,25,2012-08-03,10190.3,10106.459038454756
14,25,2012-08-10,10115.57,10422.156212653708
14,25,2012-08-17,10593.35,10697.507036763482
14,25,2012-08-24,9771.56,10906.166084174109
14,25,2012-08-31,11044.27,11109.391738172748
14,25,2012-09-07,15394.63,16264.038402736216
14,25,2012-09-14,11437.84,14284.495430919244
14,25,2012-09-21,11139.53,12213.049548181187
14,25,2012-09-28,11080.38,11747.937699491316
14,25,2012-10-05,11979.27,12962.613080788742
14,25,2012-10-12,12860.37,11981.575485512203
14,25,2012-10-19,12734.82,14183.773441713494
14,25,2012-10-26,10955.38,16177.863635955995
14,26,2012-07-13,6430.69,7414.03155289513
14,26,2012-07-20,5812.58,6591.922189249148
14,26,2012-07-27,6215.06,6187.652333542852
14,26,2012-08-03,6931.0,7216.3683967305105
14,26,2012-08-10,8440.64,7254.44380679968
14,26,2012-08-17,7523.11,8263.077867782622
14,26,2012-08-24,8860.69,7630.601319564189
14,26,2012-08-31,7987.49,8661.546472899794
14,26,2012-09-07,10307.43,9372.017659732657
14,26,2012-09-14,11524.07,10531.32090389737
14,26,2012-09-21,13891.5,11920.695292924496
14,26,2012-09-28,14409.97,12989.415445484643
14,26,2012-10-05,12128.89,14502.961973280759
14,26,2012-10-12,16344.29,12339.894382252782
14,26,2012-10-19,13010.84,15624.230735403553
14,26,2012-10-26,13185.75,13648.90039506585
14,27,2012-07-13,1456.16,1609.5570511811304
14,27,2012-07-20,1491.38,1627.3642227147106
14,27,2012-07-27,1665.71,1652.975744520732
14,27,2012-08-03,1475.24,1831.7789215235896
14,27,2012-08-10,1506.87,1664.5896076756617
14,27,2012-08-17,1933.79,1675.9888702122776
14,27,2012-08-24,2436.89,2002.0405150539843
14,27,2012-08-31,2378.71,2431.578636291472
14,27,2012-09-07,2914.03,2630.2809184970256
14,27,2012-09-14,1960.94,2853.91023412038
14,27,2012-09-21,1669.53,2250.729056085295
14,27,2012-09-28,1851.25,2009.8644723781306
14,27,2012-10-05,2355.39,1999.431572441769
14,27,2012-10-12,2537.69,2468.110050873262
14,27,2012-10-19,2718.7,2574.9926793342515
14,27,2012-10-26,2732.48,2737.7939421097985
14,28,2012-07-13,633.83,644.8589306637937
14,28,2012-07-20,520.58,827.7888285990812
14,28,2012-07-27,703.56,731.489999912603
14,28,2012-08-03,489.07,867.4440655489544
14,28,2012-08-10,548.07,715.737474492461
14,28,2012-08-17,640.45,759.1038996483379
14,28,2012-08-24,568.04,827.7888285990812
14,28,2012-08-31,597.27,783.3300534501011
14,28,2012-09-07,649.95,848.5726385572493
14,28,2012-09-14,632.34,827.7888285990812
14,28,2012-09-21,907.79,827.7888285990812
14,28,2012-09-28,817.64,1000.9803175844522
14,28,2012-10-05,1511.47,1000.9803175844522
14,28,2012-10-12,1307.64,1588.9683188161068
14,28,2012-10-19,1549.83,1501.5153717823648
14,28,2012-10-26,1950.88,1674.6189979754017
14,29,2012-07-13,7576.89,7963.588920396515
14,29,2012-07-20,7431.96,7700.167376253751
14,29,2012-07-27,6952.15,7644.3174546380515
14,29,2012-08-03,7805.36,8050.639187848617
14,29,2012-08-10,7559.09,7822.970895881151
14,29,2012-08-17,8693.4,7700.167376253751
14,29,2012-08-24,7896.32,8601.227521436487
14,29,2012-08-31,7763.59,8017.418315923199
14,29,2012-09-07,8777.71,8140.893899888159
14,29,2012-09-14,7220.15,8864.12710701932
14,29,2012-09-21,6316.18,7700.760350952824
14,29,2012-09-28,6385.21,6611.153961362023
14,29,2012-10-05,7497.9,7006.939262125798
14,29,2012-10-12,6344.68,7286.054797664975
14,29,2012-10-19,7014.68,7257.228197862529
14,29,2012-10-26,8224.51,7577.3897714463665
14,30,2012-07-13,5844.82,6499.5401741555615
14,30,2012-07-20,5369.34,6167.943044479586
14,30,2012-07-27,5199.76,5699.565265451606
14,30,2012-08-03,5887.26,5675.555799093697
14,30,2012-08-10,5620.56,6078.448615589264
14,30,2012-08-17,5468.44,5800.240901028349
14,30,2012-08-24,5211.82,5580.940519250211
14,30,2012-08-31,5278.74,5372.147504730297
14,30,2012-09-07,5962.8,5840.264931613632
14,30,2012-09-14,5072.32,5785.714709916476
14,30,2012-09-21,4299.18,5091.346886925308
14,30,2012-09-28,3789.3,4694.025869434517
14,30,2012-10-05,4495.88,4130.344569043985
14,30,2012-10-12,4424.78,4645.313964916574
14,30,2012-10-19,3771.68,4616.593661647791
14,30,2012-10-26,4928.94,4092.148401029703
14,31,2012-07-13,3159.34,2064.680303397085
14,31,2012-07-20,3791.62,3125.6287440793644
14,31,2012-07-27,3569.99,3689.465337813578
14,31,2012-08-03,4281.71,3614.400941842459
14,31,2012-08-10,5047.33,4186.5603552694665
14,31,2012-08-17,6073.79,5530.192558045429
14,31,2012-08-24,6495.19,6371.467642892882
14,31,2012-08-31,7718.79,7476.227885721779
14,31,2012-09-07,10015.07,10224.788181013739
14,31,2012-09-14,2554.55,8495.195174922841
14,31,2012-09-21,2510.77,3344.9534710861703
14,31,2012-09-28,1872.74,3015.2378251566047
14,31,2012-10-05,2434.29,2408.7342421647245
14,31,2012-10-12,2708.68,2734.2173706622684
14,31,2012-10-19,3178.49,3102.2318114048717
14,31,2012-10-26,2798.6,3369.42412866133
14,32,2012-07-13,9285.7,11096.716697071279
14,32,2012-07-20,7360.64,9609.656487350963
14,32,2012-07-27,7578.48,8401.937324457973
14,32,2012-08-03,7706.76,8574.630747271654
14,32,2012-08-10,8875.56,8524.191318874658
14,32,2012-08-17,8075.26,8829.306739839087
14,32,2012-08-24,9358.57,8732.368638764832
14,32,2012-08-31,7433.9,9158.957631642645
14,32,2012-09-07,8783.88,8363.155542623539
14,32,2012-09-14,7821.78,9014.485819314537
14,32,2012-09-21,8419.18,8344.67253167008
14,32,2012-09-28,6083.24,9796.28662935661
14,32,2012-10-05,8282.16,7503.806845904803
14,32,2012-10-12,9500.87,8083.084189341589
14,32,2012-10-19,7720.81,9559.089134612483
14,32,2012-10-26,8083.79,8992.201025222666
14,33,2012-07-13,5938.89,6713.790687544695
14,33,2012-07-20,6527.31,6240.603963470216
14,33,2012-07-27,5976.62,6623.259577951477
14,33,2012-08-03,8529.25,6281.4893774556285
14,33,2012-08-10,8939.92,8227.326781111513
14,33,2012-08-17,10026.16,8899.6595467783
14,33,2012-08-24,9990.81,10608.242583189487
14,33,2012-08-31,11414.69,11206.721138474404
14,33,2012-09-07,17493.98,19658.335672926252
14,33,2012-09-14,8779.1,15409.085137516768
14,33,2012-09-21,7535.36,9681.029269794974
14,33,2012-09-28,7171.21,8440.248148764305
14,33,2012-10-05,9024.16,8753.592735458004
14,33,2012-10-12,9871.31,8265.15356937438
14,33,2012-10-19,9009.65,8839.792867947112
14,33,2012-10-26,9307.8,9430.573544361969
14,34,2012-07-13,23426.6,28663.216941417275
14,34,2012-07-20,20491.75,25483.098634128895
14,34,2012-07-27,20022.85,23688.691314909236
14,34,2012-08-03,21244.59,21912.19182720544
14,34,2012-08-10,19668.45,20902.282465512584
14,34,2012-08-17,20423.66,19641.834186257427
14,34,2012-08-24,18991.76,20151.82140452197
14,34,2012-08-31,18966.82,19396.22738438682
14,34,2012-09-07,20893.75,20974.302867846516
14,34,2012-09-14,18391.51,20128.485557422835
14,34,2012-09-21,20273.75,19795.5803779723
14,34,2012-09-28,19726.57,19994.125057718964
14,34,2012-10-05,21278.69,20839.041850463378
14,34,2012-10-12,25398.25,21139.101970960186
14,34,2012-10-19,22960.42,23794.872049251087
14,34,2012-10-26,25005.05,22985.40624154035
14,35,2012-07-13,3780.9,4455.852263904772
14,35,2012-07-20,2359.05,4069.597262651411
14,35,2012-07-27,3123.86,2894.9139707004474
14,35,2012-08-03,3030.63,3414.3052342773976
14,35,2012-08-10,2617.66,3319.317780484061
14,35,2012-08-17,2580.24,2985.428195574747
14,35,2012-08-24,2648.03,2852.32657425814
14,35,2012-08-31,2458.43,2847.1630997173884
14,35,2012-09-07,2489.79,2796.774500843573
14,35,2012-09-14,3234.82,2731.5319157364233
14,35,2012-09-21,3619.34,3269.62680028803
14,35,2012-09-28,4103.78,3636.5101096649023
14,35,2012-10-05,3826.27,3972.1517888520143
14,35,2012-10-12,4004.91,3890.028314395281
14,35,2012-10-19,3700.84,3950.218184336318
14,35,2012-10-26,3644.39,3861.863426365285
14,36,2012-07-13,4711.84,7974.080767379814
14,36,2012-07-20,2084.0,5287.742498856174
14,36,2012-07-27,2146.0,2641.1570578585493
14,36,2012-08-03,1755.0,2756.8791966176823
14,36,2012-08-10,812.0,2176.3878210497473
14,36,2012-08-17,841.0,1278.5252660363242
14,36,2012-08-24,467.0,1191.3157989462272
14,36,2012-08-31,1008.16,763.5648583900057
14,36,2012-09-07,1036.24,1210.154533611424
14,36,2012-09-14,945.08,1182.4705213513278
14,36,2012-09-21,1067.65,1104.8355029015036
14,36,2012-09-28,1073.66,1202.849340690786
14,36,2012-10-05,1235.89,1202.849340690786
14,36,2012-10-12,2407.95,1411.2655025302595
14,36,2012-10-19,2174.88,2305.4881992460673
14,36,2012-10-26,1560.95,2244.2569527250284
14,38,2012-07-13,76294.5,88221.18340116479
14,38,2012-07-20,81769.38,85063.0737688539
14,38,2012-07-27,89911.63,93511.07471246827
14,38,2012-08-03,87163.99,88855.48688876703
14,38,2012-08-10,76610.6,87104.976995197
14,38,2012-08-17,89901.3,84443.68780446032
14,38,2012-08-24,81688.48,88781.45853490473
14,38,2012-08-31,95512.39,84450.03177482897
14,38,2012-09-07,72916.46,89121.8586529322
14,38,2012-09-14,84533.61,82919.71495007246
14,38,2012-09-21,79170.64,92247.9953578054
14,38,2012-09-28,81150.05,90182.94277677398
14,38,2012-10-05,78208.01,81034.06108260372
14,38,2012-10-12,88187.52,91253.04566463553
14,38,2012-10-19,84021.86,86445.9273672831
14,38,2012-10-26,81545.6,90338.28003613699
14,40,2012-07-13,58163.09,66011.62834766439
14,40,2012-07-20,64335.32,60185.94827666025
14,40,2012-07-27,57134.8,63055.45144190923
14,40,2012-08-03,90877.56,63053.360934889846
14,40,2012-08-10,61303.46,71644.9320286222
14,40,2012-08-17,95341.8,65713.04316166881
14,40,2012-08-24,62633.88,80111.33371317016
14,40,2012-08-31,61997.03,69447.59365662096
14,40,2012-09-07,93119.44,67241.63737265804
14,40,2012-09-14,62161.8,80585.17898101939
14,40,2012-09-21,61809.09,66530.39067456947
14,40,2012-09-28,61265.35,69407.05029758009
14,40,2012-10-05,63499.56,67553.21584133446
14,40,2012-10-12,58915.38,66468.36421145212
14,40,2012-10-19,60407.63,62614.23445259334
14,40,2012-10-26,60254.06,62543.415037398336
14,41,2012-07-13,1298.44,1872.6936999717616
14,41,2012-07-20,1780.29,1553.260861129301
14,41,2012-07-27,1292.0,1943.4156919014583
14,41,2012-08-03,2906.59,1570.8081101669454
14,41,2012-08-10,3239.75,2780.3656565142996
14,41,2012-08-17,3162.39,3163.7768939059592
14,41,2012-08-24,3041.54,3214.0516320780475
14,41,2012-08-31,3446.39,3124.2509574318733
14,41,2012-09-07,3414.86,3555.148942726055
14,41,2012-09-14,6172.82,3469.3494690068796
14,41,2012-09-21,5133.91,6728.524368689
14,41,2012-09-28,3508.03,5064.158757614474
14,41,2012-10-05,5279.7,4221.97802692655
14,41,2012-10-12,4514.42,4962.884192678769
14,41,2012-10-19,4164.96,4613.492714749122
14,41,2012-10-26,4077.44,4315.53870544754
14,42,2012-07-13,7343.01,7471.107929883009
14,42,2012-07-20,7046.27,7502.236241721805
14,42,2012-07-27,6396.87,7354.492119467898
14,42,2012-08-03,6283.58,7212.555725386173
14,42,2012-08-10,6215.79,6874.057446703422
14,42,2012-08-17,6596.38,6490.604471431309
14,42,2012-08-24,6548.66,6773.658235900529
14,42,2012-08-31,6447.08,6647.260486097021
14,42,2012-09-07,6873.63,6971.359474704975
14,42,2012-09-14,7063.17,7188.210192987108
14,42,2012-09-21,6128.31,7301.713143147886
14,42,2012-09-28,6618.47,6882.98821121956
14,42,2012-10-05,6135.15,7246.211070249535
14,42,2012-10-12,6098.59,6965.9711001673495
14,42,2012-10-19,6406.04,6912.197521916994
14,42,2012-10-26,6639.76,6905.173449236969
14,44,2012-07-13,3898.11,4168.901410437446
14,44,2012-07-20,4824.37,4102.741061220685
14,44,2012-07-27,4113.34,4711.954206243609
14,44,2012-08-03,4267.94,4307.951494451471
14,44,2012-08-10,4629.81,4282.474781503654
14,44,2012-08-17,4191.45,4488.805746195973
14,44,2012-08-24,4744.66,4273.231479901296
14,44,2012-08-31,4430.48,4664.97864178432
14,44,2012-09-07,3749.82,4597.148759610675
14,44,2012-09-14,4461.83,4020.730561515067
14,44,2012-09-21,3889.39,4565.657507403322
14,44,2012-09-28,4221.8,4080.7082017480157
14,44,2012-10-05,4411.19,4296.063695311462
14,44,2012-10-12,5008.74,4479.296433994422
14,44,2012-10-19,5837.14,4907.193980929312
14,44,2012-10-26,6178.72,5723.617213581544
14,46,2012-07-13,32215.38,36369.93662343225
14,46,2012-07-20,28175.93,33801.912262903046
14,46,2012-07-27,27264.4,31864.24573167361
14,46,2012-08-03,28733.12,31151.131877438675
14,46,2012-08-10,27892.52,29822.224705265027
14,46,2012-08-17,28302.97,28544.172431581494
14,46,2012-08-24,27445.79,29767.994111664164
14,46,2012-08-31,25658.29,27614.35161228222
14,46,2012-09-07,28487.16,28123.837084362644
14,46,2012-09-14,23074.93,27428.69187511791
14,46,2012-09-21,22280.85,24514.531059044493
14,46,2012-09-28,23819.38,24273.154257857586
14,46,2012-10-05,24683.15,25954.52125293815
14,46,2012-10-12,22568.79,25482.242469674868
14,46,2012-10-19,23851.83,24956.229277055478
14,46,2012-10-26,25377.12,26105.57778920313
14,49,2012-07-13,12881.64,12670.250230332946
14,49,2012-07-20,8989.05,12549.631982830886
14,49,2012-07-27,10269.24,10686.116487834219
14,49,2012-08-03,12445.19,10520.64022627376
14,49,2012-08-10,9892.38,12585.28616216188
14,49,2012-08-17,12547.59,10602.8335274456
14,49,2012-08-24,13245.21,12078.961745115155
14,49,2012-08-31,10870.09,12868.900979763526
14,49,2012-09-07,10580.62,10948.357523801042
14,49,2012-09-14,13292.94,11242.160870918597
14,49,2012-09-21,9715.35,12803.667350820078
14,49,2012-09-28,8292.17,10596.478626903641
14,49,2012-10-05,11635.69,9673.391961801775
14,49,2012-10-12,11619.81,11515.981038042359
14,49,2012-10-19,13495.92,11546.51849274822
14,49,2012-10-26,13745.64,12459.00068570111
14,50,2012-07-13,1764.0,2245.385659277989
14,50,2012-07-20,1831.0,1995.2832349759472
14,50,2012-07-27,1989.0,2016.9231573357201
14,50,2012-08-03,2371.0,2141.8539477407826
14,50,2012-08-10,1684.0,2484.9436223374846
14,50,2012-08-17,2571.0,2028.0336523251167
14,50,2012-08-24,2822.0,2539.3319144933134
14,50,2012-08-31,2118.0,2844.5576668699237
14,50,2012-09-07,1390.0,2408.635839681094
14,50,2012-09-14,1681.0,1744.5022723572724
14,50,2012-09-21,1376.0,1853.7290987031968
14,50,2012-09-28,1427.0,1625.3546069069596
14,50,2012-10-05,1248.0,1621.024647578629
14,50,2012-10-12,1330.0,1499.8574117665787
14,50,2012-10-19,2090.0,1543.7619232468262
14,50,2012-10-26,1611.0,2111.6947503976585
14,51,2012-07-13,3.16,335.94304891840693
14,51,2012-07-20,22.32,335.94304891840693
14,51,2012-07-27,2.36,335.94304891840693
14,51,2012-08-03,6.32,335.94304891840693
14,51,2012-08-24,6.32,335.94304891840693
14,51,2012-08-31,3.16,335.94304891840693
14,51,2012-09-07,12.04,401.1856340255549
14,51,2012-09-14,9.48,335.94304891840693
14,51,2012-09-21,3.16,335.94304891840693
14,51,2012-09-28,2.96,335.94304891840693
14,51,2012-10-12,13.38,335.94304891840693
14,52,2012-07-13,1557.87,2300.096583968422
14,52,2012-07-20,1763.69,1734.7310946056436
14,52,2012-07-27,2142.05,1907.0103558939597
14,52,2012-08-03,2035.57,2212.4915509912485
14,52,2012-08-10,1984.09,2170.737852280304
14,52,2012-08-17,1383.83,2155.0622477242337
14,52,2012-08-24,1770.74,1658.8799562795273
14,52,2012-08-31,1448.41,1853.7290987031968
14,52,2012-09-07,2657.61,1758.2436704525308
14,52,2012-09-14,1760.34,2671.218284648118
14,52,2012-09-21,2376.74,2016.570444397773
14,52,2012-09-28,1797.38,2519.4764606787307
14,52,2012-10-05,1801.48,2072.3635905396773
14,52,2012-10-12,1820.29,2054.194410592691
14,52,2012-10-19,2503.76,1991.2895277785026
14,52,2012-10-26,2040.33,2576.775100326328
14,54,2012-07-13,26.88,335.94304891840693
14,54,2012-07-20,30.92,335.94304891840693
14,54,2012-07-27,10.0,335.94304891840693
14,54,2012-08-03,36.8,335.94304891840693
14,54,2012-08-10,26.88,335.94304891840693
14,54,2012-08-17,-18.0,335.94304891840693
14,54,2012-08-24,41.92,335.94304891840693
14,54,2012-09-07,40.92,401.1856340255549
14,54,2012-09-14,38.8,335.94304891840693
14,54,2012-10-05,28.92,335.94304891840693
14,54,2012-10-12,-5.04,335.94304891840693
14,55,2012-07-13,8639.37,9114.26720418486
14,55,2012-07-20,7030.07,9338.316928170118
14,55,2012-07-27,6071.37,8084.593934997033
14,55,2012-08-03,6889.56,7549.226918500956
14,55,2012-08-10,6259.75,7509.544588498385
14,55,2012-08-17,6779.14,7305.04824996793
14,55,2012-08-24,7096.92,6912.919542943281
14,55,2012-08-31,14583.1,11672.734611386048
14,55,2012-09-07,10658.23,13307.988847384891
14,55,2012-09-14,7357.03,10453.713457873722
14,55,2012-09-21,9152.7,8745.553155892361
14,55,2012-09-28,8459.48,9783.209622438966
14,55,2012-10-05,10983.85,9261.769417305852
14,55,2012-10-12,11677.58,10519.912665463004
14,55,2012-10-19,8529.14,14043.71390172789
14,55,2012-10-26,14159.81,14289.843610937452
14,56,2012-07-13,2182.38,3817.5403337938674
14,56,2012-07-20,1277.02,2728.892110098898
14,56,2012-07-27,1621.02,1773.1459576334885
14,56,2012-08-03,1115.26,1998.6755905490597
14,56,2012-08-10,1421.06,1405.2192912372063
14,56,2012-08-17,1292.09,1620.3852562937395
14,56,2012-08-24,1523.35,1541.7026621180642
14,56,2012-08-31,1810.13,1674.2738606982612
14,56,2012-09-07,1444.25,1989.4427231785485
14,56,2012-09-14,2147.99,1681.5334889478845
14,56,2012-09-21,2011.73,2191.3002961110064
14,56,2012-09-28,1815.36,2202.7944632307986
14,56,2012-10-05,1875.38,2054.291066416806
14,56,2012-10-12,1552.42,2025.4071618772846
14,56,2012-10-19,1121.92,1716.561914658657
14,56,2012-10-26,773.78,1382.1934958284712
14,58,2012-07-13,9475.0,8818.236979141746
14,58,2012-07-20,8335.0,9325.499068625755
14,58,2012-07-27,8860.0,8209.506360239719
14,58,2012-08-03,6620.0,8468.882880863719
14,58,2012-08-10,13525.0,7153.304259775103
14,58,2012-08-17,5884.0,11956.338551781488
14,58,2012-08-24,15855.0,6576.793875950358
14,58,2012-08-31,9245.0,12898.345096940546
14,58,2012-09-07,10440.0,8484.954029669403
14,58,2012-09-14,8290.0,9315.55629812263
14,58,2012-09-21,19280.0,9075.473019974008
14,58,2012-09-28,28085.0,15880.383716872288
14,58,2012-10-05,18140.0,23933.286949829304
14,58,2012-10-12,19735.0,17235.29968634882
14,58,2012-10-19,12000.0,20003.05778385469
14,58,2012-10-26,13550.0,12967.907318073514
14,59,2012-07-13,282.97,415.3394835574886
14,59,2012-07-20,251.04,480.4211132747652
14,59,2012-07-27,186.78,480.4211132747652
14,59,2012-08-03,243.03,415.3394835574886
14,59,2012-08-10,295.95,480.4211132747652
14,59,2012-08-17,213.39,501.4312374168386
14,59,2012-08-24,307.5,415.3394835574886
14,59,2012-08-31,235.11,501.4312374168386
14,59,2012-09-07,306.6,545.6636983819133
14,59,2012-09-14,234.96,501.4312374168386
14,59,2012-09-21,207.89,480.4211132747652
14,59,2012-09-28,281.72,415.3394835574886
14,59,2012-10-05,165.98,480.4211132747652
14,59,2012-10-12,214.45,376.4835322434859
14,59,2012-10-19,217.26,415.3394835574886
14,59,2012-10-26,276.09,415.3394835574886
14,60,2012-07-13,558.0,501.4312374168386
14,60,2012-07-20,432.0,697.2954469542714
14,60,2012-07-27,171.0,618.3364113971788
14,60,2012-08-03,342.0,414.85473169830334
14,60,2012-08-10,333.0,542.5128765899665
14,60,2012-08-17,261.0,542.5128765899665
14,60,2012-08-24,243.0,480.4211132747652
14,60,2012-08-31,261.0,480.4211132747652
14,60,2012-09-07,216.0,545.6636983819133
14,60,2012-09-14,324.0,415.3394835574886
14,60,2012-09-21,252.0,526.4661704615702
14,60,2012-09-28,423.0,480.4211132747652
14,60,2012-10-05,270.0,600.142671821743
14,60,2012-10-12,396.0,480.4211132747652
14,60,2012-10-19,360.0,570.3693814811944
14,60,2012-10-26,234.0,542.5128765899665
14,67,2012-07-13,9077.02,13059.161651721117
14,67,2012-07-20,10004.06,10385.346698207799
14,67,2012-07-27,9462.33,10425.280515757262
14,67,2012-08-03,9298.69,9994.281119675798
14,67,2012-08-10,10155.84,9733.88193338869
14,67,2012-08-17,9868.58,9958.582265774961
14,67,2012-08-24,9747.16,9859.061887956697
14,67,2012-08-31,7986.71,9667.168393382215
14,67,2012-09-07,9763.61,9060.971773976555
14,67,2012-09-14,9587.41,10137.957217576983
14,67,2012-09-21,9666.25,9785.548314782925
14,67,2012-09-28,9962.24,10183.154868150414
14,67,2012-10-05,10933.0,10445.79248876498
14,67,2012-10-12,11101.56,11142.465371980297
14,67,2012-10-19,10653.97,11297.784586699627
14,67,2012-10-26,11561.23,11587.840842814801
14,71,2012-07-13,8008.21,8847.297632765754
14,71,2012-07-20,8933.42,8509.211404195326
14,71,2012-07-27,7757.72,9037.012034528609
14,71,2012-08-03,9127.11,8338.013473805171
14,71,2012-08-10,9951.89,9202.22082501409
14,71,2012-08-17,7973.84,9695.540527956593
14,71,2012-08-24,9219.51,8754.339602784252
14,71,2012-08-31,11176.47,8531.810477298703
14,71,2012-09-07,9723.32,10979.930135537743
14,71,2012-09-14,6790.49,9959.851418380946
14,71,2012-09-21,5558.1,7383.289252199607
14,71,2012-09-28,5814.41,6712.020370279487
14,71,2012-10-05,7446.77,6243.428869345267
14,71,2012-10-12,6951.9,7480.112642902164
14,71,2012-10-19,7120.56,7032.897614314142
14,71,2012-10-26,6073.54,6873.259025180107
14,72,2012-07-13,58637.55,64714.10928589607
14,72,2012-07-20,54189.98,67330.3506126152
14,72,2012-07-27,57044.62,61195.66284005011
14,72,2012-08-03,60050.39,66221.03580416435
14,72,2012-08-10,59961.61,65171.47102051187
14,72,2012-08-17,75391.22,64645.04763692178
14,72,2012-08-24,65670.59,69259.23756727118
14,72,2012-08-31,72635.27,66311.90848020211
14,72,2012-09-07,73279.48,73597.39445993815
14,72,2012-09-14,65689.96,72418.96405905654
14,72,2012-09-21,79630.3,67983.85486278625
14,72,2012-09-28,90215.88,71459.65065873791
14,72,2012-10-05,89332.43,78960.83618650674
